Month,Sales,Account,business_unit,Currency,Year,Scenario
Jul,-11295692,Cost of Goods Sold,Hardware,USD,2023,Budget
Jun,-8747974,Cost of Goods Sold,Hardware,USD,2023,Budget
Mar,-14358261,Cost of Goods Sold,Hardware,USD,2023,Budget
May,-12177131,Cost of Goods Sold,Hardware,USD,2023,Budget
Nov,-13770029,Cost of Goods Sold,Hardware,USD,2023,Budget
Oct,-11993641,Cost of Goods Sold,Hardware,USD,2023,Budget
Sep,-10460207,Cost of Goods Sold,Hardware,USD,2023,Budget
Apr,-7982038,Cost of Goods Sold,Hardware,USD,2023,Budget
Aug,-10246934,Cost of Goods Sold,Hardware,USD,2023,Budget
Dec,-1483854,Commissions Expense,Hardware,USD,2023,Budget
Feb,-1677945,Commissions Expense,Hardware,USD,2023,Budget
Jan,-1467109,Commissions Expense,Hardware,USD,2023,Budget
Jul,-1241153,Commissions Expense,Hardware,USD,2023,Budget
Jun,-816607,Commissions Expense,Hardware,USD,2023,Budget
Mar,-1447729,Commissions Expense,Hardware,USD,2023,Budget
May,-1060983,Commissions Expense,Hardware,USD,2023,Budget
Nov,-1557750,Commissions Expense,Hardware,USD,2023,Budget
Oct,-1237038,Commissions Expense,Hardware,USD,2023,Budget
Sep,-1198716,Commissions Expense,Hardware,USD,2023,Budget
Apr,-812834,Commissions Expense,Hardware,USD,2023,Budget
Aug,-1024413,Commissions Expense,Hardware,USD,2023,Budget
Dec,-3775393,Payroll Expense,Hardware,USD,2023,Budget
Feb,-4402775,Payroll Expense,Hardware,USD,2023,Budget
Jan,-3338737,Payroll Expense,Hardware,USD,2023,Budget
Jul,-2798464,Payroll Expense,Hardware,USD,2023,Budget
Jun,-1836954,Payroll Expense,Hardware,USD,2023,Budget
Mar,-3287314,Payroll Expense,Hardware,USD,2023,Budget
May,-2711290,Payroll Expense,Hardware,USD,2023,Budget
Nov,-3683032,Payroll Expense,Hardware,USD,2023,Budget
Oct,-2872300,Payroll Expense,Hardware,USD,2023,Budget
Sep,-2646561,Payroll Expense,Hardware,USD,2023,Budget
Apr,-1955247,Payroll Expense,Hardware,USD,2023,Budget
Aug,-2507986,Payroll Expense,Hardware,USD,2023,Budget
Dec,-371367,Travel & Entertainment Expense,Hardware,USD,2023,Budget
Feb,-419320,Travel & Entertainment Expense,Hardware,USD,2023,Budget
Jan,-411779,Travel & Entertainment Expense,Hardware,USD,2023,Budget
Jul,-260440,Travel & Entertainment Expense,Hardware,USD,2023,Budget
Jun,-184661,Travel & Entertainment Expense,Hardware,USD,2023,Budget
Mar,-343566,Travel & Entertainment Expense,Hardware,USD,2023,Budget
May,-300697,Travel & Entertainment Expense,Hardware,USD,2023,Budget
Nov,-330529,Travel & Entertainment Expense,Hardware,USD,2023,Budget
Oct,-289776,Travel & Entertainment Expense,Hardware,USD,2023,Budget
Sep,-264242,Travel & Entertainment Expense,Hardware,USD,2023,Budget
Apr,-188670,Travel & Entertainment Expense,Hardware,USD,2023,Budget
Aug,-303559,Travel & Entertainment Expense,Hardware,USD,2023,Budget
Dec,-1678509,R&D Expense,Hardware,USD,2023,Budget
Feb,-1660857,R&D Expense,Hardware,USD,2023,Budget
Jan,-1532046,R&D Expense,Hardware,USD,2023,Budget
Jul,-1260882,R&D Expense,Hardware,USD,2023,Budget
Jun,-873288,R&D Expense,Hardware,USD,2023,Budget
Mar,-1397352,R&D Expense,Hardware,USD,2023,Budget
May,-1095237,R&D Expense,Hardware,USD,2023,Budget
Nov,-1414584,R&D Expense,Hardware,USD,2023,Budget
Oct,-1242629,R&D Expense,Hardware,USD,2023,Budget
Sep,-1131941,R&D Expense,Hardware,USD,2023,Budget
Apr,-803884,R&D Expense,Hardware,USD,2023,Budget
Aug,-1018393,R&D Expense,Hardware,USD,2023,Budget
Dec,-2063376,Consulting Expense,Hardware,USD,2023,Budget
Feb,-1966905,Consulting Expense,Hardware,USD,2023,Budget
Jan,-1990196,Consulting Expense,Hardware,USD,2023,Budget
Jul,-1405783,Consulting Expense,Hardware,USD,2023,Budget
Jun,-927012,Consulting Expense,Hardware,USD,2023,Budget
Mar,-1708842,Consulting Expense,Hardware,USD,2023,Budget
May,-1432833,Consulting Expense,Hardware,USD,2023,Budget
Nov,-1836741,Consulting Expense,Hardware,USD,2023,Budget
Oct,-1485770,Consulting Expense,Hardware,USD,2023,Budget
Sep,-1499076,Consulting Expense,Hardware,USD,2023,Budget
Apr,-925380,Consulting Expense,Hardware,USD,2023,Budget
Aug,-1281770,Consulting Expense,Hardware,USD,2023,Budget
Dec,-3039992,Software/Hardware Expense,Hardware,USD,2023,Budget
Feb,-2734053,Software/Hardware Expense,Hardware,USD,2023,Budget
Jan,-2556106,Software/Hardware Expense,Hardware,USD,2023,Budget
Jul,-2130211,Software/Hardware Expense,Hardware,USD,2023,Budget
Jun,-1286762,Software/Hardware Expense,Hardware,USD,2023,Budget
Mar,-2473118,Software/Hardware Expense,Hardware,USD,2023,Budget
May,-1830494,Software/Hardware Expense,Hardware,USD,2023,Budget
Nov,-2490074,Software/Hardware Expense,Hardware,USD,2023,Budget
Oct,-1995506,Software/Hardware Expense,Hardware,USD,2023,Budget
Sep,-1889246,Software/Hardware Expense,Hardware,USD,2023,Budget
Apr,-1174103,Software/Hardware Expense,Hardware,USD,2023,Budget
Aug,-1845120,Software/Hardware Expense,Hardware,USD,2023,Budget
Dec,-696480,Marketing Expense,Hardware,USD,2023,Budget
Feb,-885959,Marketing Expense,Hardware,USD,2023,Budget
Jan,-750337,Marketing Expense,Hardware,USD,2023,Budget
Jul,-556893,Marketing Expense,Hardware,USD,2023,Budget
Jun,-391158,Marketing Expense,Hardware,USD,2023,Budget
Mar,-692240,Marketing Expense,Hardware,USD,2023,Budget
May,-614839,Marketing Expense,Hardware,USD,2023,Budget
Nov,-781567,Marketing Expense,Hardware,USD,2023,Budget
Oct,-570088,Marketing Expense,Hardware,USD,2023,Budget
Sep,-537761,Marketing Expense,Hardware,USD,2023,Budget
Apr,-347870,Marketing Expense,Hardware,USD,2023,Budget
Aug,-578359,Marketing Expense,Hardware,USD,2023,Budget
Dec,71434962,Sales,Software,USD,2023,Forecast
Feb,72875628,Sales,Software,USD,2023,Forecast
Jan,77301768,Sales,Software,USD,2023,Forecast
Jul,69313842,Sales,Software,USD,2023,Forecast
Jun,79975474,Sales,Software,USD,2023,Forecast
Mar,55895001,Sales,Software,USD,2023,Forecast
May,71319509,Sales,Software,USD,2023,Forecast
Nov,65641609,Sales,Software,USD,2023,Forecast
Oct,59385280,Sales,Software,USD,2023,Forecast
Sep,83500769,Sales,Software,USD,2023,Forecast
Apr,89382699,Sales,Software,USD,2023,Forecast
Aug,92091905,Sales,Software,USD,2023,Forecast
Dec,-34630314,Cost of Goods Sold,Software,USD,2023,Forecast
Feb,-31441278,Cost of Goods Sold,Software,USD,2023,Forecast
Jan,-35752342,Cost of Goods Sold,Software,USD,2023,Forecast
Jul,-29367294,Cost of Goods Sold,Software,USD,2023,Forecast
Jun,-37864346,Cost of Goods Sold,Software,USD,2023,Forecast
Mar,-27014782,Cost of Goods Sold,Software,USD,2023,Forecast
May,-29816017,Cost of Goods Sold,Software,USD,2023,Forecast
Nov,-29537593,Cost of Goods Sold,Software,USD,2023,Forecast
Oct,-26784238,Cost of Goods Sold,Software,USD,2023,Forecast
Sep,-39724316,Cost of Goods Sold,Software,USD,2023,Forecast
Apr,-41080521,Cost of Goods Sold,Software,USD,2023,Forecast
Aug,-40634741,Cost of Goods Sold,Software,USD,2023,Forecast
Dec,-3463190,Commissions Expense,Software,USD,2023,Forecast
Feb,-3228713,Commissions Expense,Software,USD,2023,Forecast
Jan,-3428824,Commissions Expense,Software,USD,2023,Forecast
Jul,-2824146,Commissions Expense,Software,USD,2023,Forecast
Jun,-3933173,Commissions Expense,Software,USD,2023,Forecast
Mar,-2275853,Commissions Expense,Software,USD,2023,Forecast
May,-3285819,Commissions Expense,Software,USD,2023,Forecast
Nov,-3243319,Commissions Expense,Software,USD,2023,Forecast
Oct,-2830639,Commissions Expense,Software,USD,2023,Forecast
Sep,-3700895,Commissions Expense,Software,USD,2023,Forecast
Apr,-4449372,Commissions Expense,Software,USD,2023,Forecast
Aug,-4226119,Commissions Expense,Software,USD,2023,Forecast
Dec,-8508411,Payroll Expense,Software,USD,2023,Forecast
Feb,-9106177,Payroll Expense,Software,USD,2023,Forecast
Jan,-7928112,Payroll Expense,Software,USD,2023,Forecast
Jul,-8541402,Payroll Expense,Software,USD,2023,Forecast
Jun,-9397456,Payroll Expense,Software,USD,2023,Forecast
Mar,-6946518,Payroll Expense,Software,USD,2023,Forecast
May,-8601910,Payroll Expense,Software,USD,2023,Forecast
Nov,-8202915,Payroll Expense,Software,USD,2023,Forecast
Oct,-7076763,Payroll Expense,Software,USD,2023,Forecast
Sep,-9209392,Payroll Expense,Software,USD,2023,Forecast
Apr,-9674499,Payroll Expense,Software,USD,2023,Forecast
Aug,-11276422,Payroll Expense,Software,USD,2023,Forecast
Dec,-742136,Travel & Entertainment Expense,Software,USD,2023,Forecast
Feb,-849920,Travel & Entertainment Expense,Software,USD,2023,Forecast
Jan,-957085,Travel & Entertainment Expense,Software,USD,2023,Forecast
Jul,-850332,Travel & Entertainment Expense,Software,USD,2023,Forecast
Jun,-914245,Travel & Entertainment Expense,Software,USD,2023,Forecast
Mar,-682768,Travel & Entertainment Expense,Software,USD,2023,Forecast
May,-869744,Travel & Entertainment Expense,Software,USD,2023,Forecast
Nov,-713836,Travel & Entertainment Expense,Software,USD,2023,Forecast
Oct,-681529,Travel & Entertainment Expense,Software,USD,2023,Forecast
Sep,-843495,Travel & Entertainment Expense,Software,USD,2023,Forecast
Apr,-1070786,Travel & Entertainment Expense,Software,USD,2023,Forecast
Aug,-1141027,Travel & Entertainment Expense,Software,USD,2023,Forecast
Dec,-3103697,R&D Expense,Software,USD,2023,Forecast
Feb,-3285329,R&D Expense,Software,USD,2023,Forecast
Jan,-3438085,R&D Expense,Software,USD,2023,Forecast
Jul,-2975224,R&D Expense,Software,USD,2023,Forecast
Jun,-3550508,R&D Expense,Software,USD,2023,Forecast
Mar,-2789198,R&D Expense,Software,USD,2023,Forecast
May,-3117588,R&D Expense,Software,USD,2023,Forecast
Nov,-2929773,R&D Expense,Software,USD,2023,Forecast
Oct,-2794161,R&D Expense,Software,USD,2023,Forecast
Sep,-4086642,R&D Expense,Software,USD,2023,Forecast
Apr,-3812133,R&D Expense,Software,USD,2023,Forecast
Aug,-4265659,R&D Expense,Software,USD,2023,Forecast
Dec,-3835844,Consulting Expense,Software,USD,2023,Forecast
Feb,-4380494,Consulting Expense,Software,USD,2023,Forecast
Jan,-3969897,Consulting Expense,Software,USD,2023,Forecast
Jul,-4001007,Consulting Expense,Software,USD,2023,Forecast
Jun,-4416822,Consulting Expense,Software,USD,2023,Forecast
Mar,-3366354,Consulting Expense,Software,USD,2023,Forecast
May,-3663927,Consulting Expense,Software,USD,2023,Forecast
Nov,-3526646,Consulting Expense,Software,USD,2023,Forecast
Oct,-3571834,Consulting Expense,Software,USD,2023,Forecast
Sep,-4909221,Consulting Expense,Software,USD,2023,Forecast
Apr,-5273562,Consulting Expense,Software,USD,2023,Forecast
Aug,-4832019,Consulting Expense,Software,USD,2023,Forecast
Dec,-5411523,Software/Hardware Expense,Software,USD,2023,Forecast
Feb,-5737846,Software/Hardware Expense,Software,USD,2023,Forecast
Jan,-5877577,Software/Hardware Expense,Software,USD,2023,Forecast
Jul,-5381168,Software/Hardware Expense,Software,USD,2023,Forecast
Jun,-5838719,Software/Hardware Expense,Software,USD,2023,Forecast
Mar,-4331053,Software/Hardware Expense,Software,USD,2023,Forecast
May,-5990060,Software/Hardware Expense,Software,USD,2023,Forecast
Nov,-5298750,Software/Hardware Expense,Software,USD,2023,Forecast
Oct,-4297756,Software/Hardware Expense,Software,USD,2023,Forecast
Sep,-6629167,Software/Hardware Expense,Software,USD,2023,Forecast
Apr,-7521222,Software/Hardware Expense,Software,USD,2023,Forecast
Aug,-8054420,Software/Hardware Expense,Software,USD,2023,Forecast
Dec,-1684617,Marketing Expense,Software,USD,2023,Forecast
Feb,-1670598,Marketing Expense,Software,USD,2023,Forecast
Jan,-1715892,Marketing Expense,Software,USD,2023,Forecast
Jul,-1511649,Marketing Expense,Software,USD,2023,Forecast
Jun,-1884602,Marketing Expense,Software,USD,2023,Forecast
Mar,-1349484,Marketing Expense,Software,USD,2023,Forecast
May,-1444353,Marketing Expense,Software,USD,2023,Forecast
Nov,-1421368,Marketing Expense,Software,USD,2023,Forecast
Oct,-1342675,Marketing Expense,Software,USD,2023,Forecast
Sep,-2075691,Marketing Expense,Software,USD,2023,Forecast
Apr,-1982340,Marketing Expense,Software,USD,2023,Forecast
Aug,-1993504,Marketing Expense,Software,USD,2023,Forecast
Dec,16430041.26,Sales,Advertising,USD,2023,Forecast
Feb,16032638.16,Sales,Advertising,USD,2023,Forecast
Jan,17006388.96,Sales,Advertising,USD,2023,Forecast
Jul,16635322.08,Sales,Advertising,USD,2023,Forecast
Jun,20793623.24,Sales,Advertising,USD,2023,Forecast
Mar,14532700.26,Sales,Advertising,USD,2023,Forecast
May,16403487.07,Sales,Advertising,USD,2023,Forecast
Nov,18379650.52,Sales,Advertising,USD,2023,Forecast
Oct,17221731.2,Sales,Advertising,USD,2023,Forecast
Sep,16700153.8,Sales,Advertising,USD,2023,Forecast
Apr,20558020.77,Sales,Advertising,USD,2023,Forecast
Aug,26706652.45,Sales,Advertising,USD,2023,Forecast
Dec,-6637350,Cost of Goods Sold,Advertising,USD,2023,Forecast
Feb,-6558131,Cost of Goods Sold,Advertising,USD,2023,Forecast
Jan,-7139124,Cost of Goods Sold,Advertising,USD,2023,Forecast
Jul,-7786192,Cost of Goods Sold,Advertising,USD,2023,Forecast
Jun,-8326629,Cost of Goods Sold,Advertising,USD,2023,Forecast
Mar,-5982628,Cost of Goods Sold,Advertising,USD,2023,Forecast
May,-7091143,Cost of Goods Sold,Advertising,USD,2023,Forecast
Nov,-9088004,Cost of Goods Sold,Advertising,USD,2023,Forecast
Oct,-7201133,Cost of Goods Sold,Advertising,USD,2023,Forecast
Sep,-7370420,Cost of Goods Sold,Advertising,USD,2023,Forecast
Apr,-9936401,Cost of Goods Sold,Advertising,USD,2023,Forecast
Aug,-11348186,Cost of Goods Sold,Advertising,USD,2023,Forecast
Dec,-802943,Commissions Expense,Advertising,USD,2023,Forecast
Feb,-739259,Commissions Expense,Advertising,USD,2023,Forecast
Jan,-803688,Commissions Expense,Advertising,USD,2023,Forecast
Jul,-680646,Commissions Expense,Advertising,USD,2023,Forecast
Jun,-840619,Commissions Expense,Advertising,USD,2023,Forecast
Mar,-592091,Commissions Expense,Advertising,USD,2023,Forecast
May,-663152,Commissions Expense,Advertising,USD,2023,Forecast
Nov,-885800,Commissions Expense,Advertising,USD,2023,Forecast
Oct,-813025,Commissions Expense,Advertising,USD,2023,Forecast
Sep,-739411,Commissions Expense,Advertising,USD,2023,Forecast
Apr,-918521,Commissions Expense,Advertising,USD,2023,Forecast
Aug,-1322559,Commissions Expense,Advertising,USD,2023,Forecast
Dec,-2012016,Payroll Expense,Advertising,USD,2023,Forecast
Feb,-1641526,Payroll Expense,Advertising,USD,2023,Forecast
Jan,-1775134,Payroll Expense,Advertising,USD,2023,Forecast
Jul,-1924690,Payroll Expense,Advertising,USD,2023,Forecast
Jun,-2504228,Payroll Expense,Advertising,USD,2023,Forecast
Mar,-1648504,Payroll Expense,Advertising,USD,2023,Forecast
May,-1934072,Payroll Expense,Advertising,USD,2023,Forecast
Nov,-1924696,Payroll Expense,Advertising,USD,2023,Forecast
Oct,-1993161,Payroll Expense,Advertising,USD,2023,Forecast
Sep,-1750792,Payroll Expense,Advertising,USD,2023,Forecast
Apr,-2569037,Payroll Expense,Advertising,USD,2023,Forecast
Aug,-3011577,Payroll Expense,Advertising,USD,2023,Forecast
Dec,-193657,Travel & Entertainment Expense,Advertising,USD,2023,Forecast
Feb,-161775,Travel & Entertainment Expense,Advertising,USD,2023,Forecast
Jan,-184417,Travel & Entertainment Expense,Advertising,USD,2023,Forecast
Jul,-167711,Travel & Entertainment Expense,Advertising,USD,2023,Forecast
Jun,-219272,Travel & Entertainment Expense,Advertising,USD,2023,Forecast
Mar,-161976,Travel & Entertainment Expense,Advertising,USD,2023,Forecast
May,-192012,Travel & Entertainment Expense,Advertising,USD,2023,Forecast
Nov,-228371,Travel & Entertainment Expense,Advertising,USD,2023,Forecast
Oct,-197206,Travel & Entertainment Expense,Advertising,USD,2023,Forecast
Sep,-168764,Travel & Entertainment Expense,Advertising,USD,2023,Forecast
Apr,-244398,Travel & Entertainment Expense,Advertising,USD,2023,Forecast
Aug,-289743,Travel & Entertainment Expense,Advertising,USD,2023,Forecast
Dec,-712111,R&D Expense,Advertising,USD,2023,Forecast
Feb,-701739,R&D Expense,Advertising,USD,2023,Forecast
Jan,-822293,R&D Expense,Advertising,USD,2023,Forecast
Jul,-809874,R&D Expense,Advertising,USD,2023,Forecast
Jun,-998972,R&D Expense,Advertising,USD,2023,Forecast
Mar,-651658,R&D Expense,Advertising,USD,2023,Forecast
May,-764328,R&D Expense,Advertising,USD,2023,Forecast
Nov,-750435,R&D Expense,Advertising,USD,2023,Forecast
Oct,-770508,R&D Expense,Advertising,USD,2023,Forecast
Sep,-688376,R&D Expense,Advertising,USD,2023,Forecast
Apr,-878628,R&D Expense,Advertising,USD,2023,Forecast
Aug,-1081271,R&D Expense,Advertising,USD,2023,Forecast
Dec,-824952,Consulting Expense,Advertising,USD,2023,Forecast
Feb,-940682,Consulting Expense,Advertising,USD,2023,Forecast
Jan,-874275,Consulting Expense,Advertising,USD,2023,Forecast
Jul,-835310,Consulting Expense,Advertising,USD,2023,Forecast
Jun,-1199508,Consulting Expense,Advertising,USD,2023,Forecast
Mar,-892071,Consulting Expense,Advertising,USD,2023,Forecast
May,-1019603,Consulting Expense,Advertising,USD,2023,Forecast
Nov,-991474,Consulting Expense,Advertising,USD,2023,Forecast
Oct,-892880,Consulting Expense,Advertising,USD,2023,Forecast
Sep,-840393,Consulting Expense,Advertising,USD,2023,Forecast
Apr,-1227751,Consulting Expense,Advertising,USD,2023,Forecast
Aug,-1647093,Consulting Expense,Advertising,USD,2023,Forecast
Dec,-1386479,Software/Hardware Expense,Advertising,USD,2023,Forecast
Feb,-1217903,Software/Hardware Expense,Advertising,USD,2023,Forecast
Jan,-1299408,Software/Hardware Expense,Advertising,USD,2023,Forecast
Jul,-1231975,Software/Hardware Expense,Advertising,USD,2023,Forecast
Jun,-1656529,Software/Hardware Expense,Advertising,USD,2023,Forecast
Mar,-1241944,Software/Hardware Expense,Advertising,USD,2023,Forecast
May,-1419608,Software/Hardware Expense,Advertising,USD,2023,Forecast
Nov,-1452568,Software/Hardware Expense,Advertising,USD,2023,Forecast
Oct,-1247530,Software/Hardware Expense,Advertising,USD,2023,Forecast
Sep,-1192510,Software/Hardware Expense,Advertising,USD,2023,Forecast
Apr,-1784476,Software/Hardware Expense,Advertising,USD,2023,Forecast
Aug,-2124020,Software/Hardware Expense,Advertising,USD,2023,Forecast
Dec,-369293,Marketing Expense,Advertising,USD,2023,Forecast
Feb,-382107,Marketing Expense,Advertising,USD,2023,Forecast
Jan,-388830,Marketing Expense,Advertising,USD,2023,Forecast
Jul,-339302,Marketing Expense,Advertising,USD,2023,Forecast
Jun,-508077,Marketing Expense,Advertising,USD,2023,Forecast
Mar,-359149,Marketing Expense,Advertising,USD,2023,Forecast
May,-363265,Marketing Expense,Advertising,USD,2023,Forecast
Nov,-400161,Marketing Expense,Advertising,USD,2023,Forecast
Oct,-386935,Marketing Expense,Advertising,USD,2023,Forecast
Sep,-414044,Marketing Expense,Advertising,USD,2023,Forecast
Apr,-508536,Marketing Expense,Advertising,USD,2023,Forecast
Aug,-581049,Marketing Expense,Advertising,USD,2023,Forecast
Dec,26430935.94,Sales,Hardware,USD,2023,Forecast
Feb,27692738.64,Sales,Hardware,USD,2023,Forecast
Jan,25509583.44,Sales,Hardware,USD,2023,Forecast
Jul,24952983.12,Sales,Hardware,USD,2023,Forecast
Jun,24792396.94,Sales,Hardware,USD,2023,Forecast
Mar,21799050.39,Sales,Hardware,USD,2023,Forecast
May,22822242.88,Sales,Hardware,USD,2023,Forecast
Nov,19692482.7,Sales,Hardware,USD,2023,Forecast
Oct,20190995.2,Sales,Hardware,USD,2023,Forecast
Sep,30895284.53,Sales,Hardware,USD,2023,Forecast
Apr,27708636.69,Sales,Hardware,USD,2023,Forecast
Aug,32232166.75,Sales,Hardware,USD,2023,Forecast
Dec,-11049601,Cost of Goods Sold,Hardware,USD,2023,Forecast
Feb,-13283266,Cost of Goods Sold,Hardware,USD,2023,Forecast
Jan,-11578936,Cost of Goods Sold,Hardware,USD,2023,Forecast
Jul,-12326877,Cost of Goods Sold,Hardware,USD,2023,Forecast
Jun,-10584647,Cost of Goods Sold,Hardware,USD,2023,Forecast
Mar,-10760123,Cost of Goods Sold,Hardware,USD,2023,Forecast
May,-9652620,Cost of Goods Sold,Hardware,USD,2023,Forecast
Nov,-7944445,Cost of Goods Sold,Hardware,USD,2023,Forecast
Oct,-8308173,Cost of Goods Sold,Hardware,USD,2023,Forecast
Sep,-13028093,Cost of Goods Sold,Hardware,USD,2023,Forecast
Apr,-12031880,Cost of Goods Sold,Hardware,USD,2023,Forecast
Aug,-14959934,Cost of Goods Sold,Hardware,USD,2023,Forecast
Dec,-1083636,Commissions Expense,Hardware,USD,2023,Forecast
